item_id_A,selected_item_id_B,best_candidate_item_id_B,best_candidate_name_A,best_candidate_name_B,final_verdict,manual_review_required,match_confidence,nonmatch_confidence,raw_match_evidence_score,raw_nonmatch_evidence_score,hard_veto,hard_veto_rules,functional_identity_similarity,identity_anchor_count,strong_support_count,positive_evidence_count,conflict_count,pair_support_score,runner_up_item_id_B,runner_up_support_score,runner_up_margin,retrieval_rank_of_best,candidate_count,modifier_asymmetry_count,same_brand,private_label_pair,brand_policy,quantity_similarity,educated_guess,educated_guess_item_id_B,decision_reason,_row_key_A,gpt_reviewed,final_safety_blocker,semantic_soft_resolved,gpt_reviewer_lean,gpt_reviewer_confidence,gpt_reason,gpt_choice,gpt_match_type,gpt_blocker,gpt_evidence
2085423,,112616,"Crest Whitening + Scope Outlast Toothpaste, Long Lasting Mint 0.85 oz",Crest Scope Classic Mouthwash Original Mint,REVIEW,True,0.16247,0.025192,0.533408,0,False,,0.613333,3,4,6,0,0.16247,109324,0,0.16247,3,3,1,True,False,SAME,-1.0,MATCH,112616,NARROW_DECISION_BAND,109254,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,FORM,CLEAR
2085471,,108806,"Colgate Optic White Stain Fighter Whitening Toothpaste with Sensitivity Relief, Clean Mint, 4.2oz",Colgate Optic White Teeth Whitening Charcoal Toothpaste,REVIEW,True,0.185318,0.025192,0.557665,0,False,,0.613333,3,4,7,0,0.185318,108021,0,0.185318,3,3,1,True,False,SAME,1.0,MATCH,108806,NARROW_DECISION_BAND,109256,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,FLAVOR_SCENT_SHADE,CLEAR
2112607,,89157,Marketside Mango Lemonade 16oz,Wegmans Lemonade,REVIEW,True,0.166754,0.025192,0.538154,0,False,,0.92,1,2,3,0,0.166754,103698,0.099042,0.067713,2,3,2,False,True,PRIVATE,-1.0,MATCH,89157,NARROW_DECISION_BAND,109272,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,FLAVOR_SCENT_SHADE,CLEAR
2380604,,95049,"Birds Eye Voila! Chicken Florentine Skillet Meals, Frozen Meal, 21 oz. Bag",Birds Eye Voila! Voila! Garlic Chicken Frozen Meal,REVIEW,True,0.434562,0.025192,0.743121,0,False,,0.736,3,5,8,0,0.434562,95089,0.185318,0.249244,1,3,1,True,False,SAME,1.0,MATCH,95049,NARROW_DECISION_BAND,109274,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,FLAVOR_SCENT_SHADE,CLEAR
2194270,,1084381,"SOUR PATCH KIDS Sour Hearts Black Raspberry Soft & Chewy Candy, 3.45 oz Heart Shaped Box",Sour Patch Kids Sour Hearts Soft & Chewy Black Raspberry Candy,REVIEW,True,0.73324,0.025192,0.937248,0,False,,0.92,2,5,9,0,0.73324,1084556,0.68723,0.04601,1,3,0,True,False,SAME,0.9,MATCH,1084381,V17_FINAL_IDENTITY_CATALOG_REVIEW,109306,False,B_METADATA_SIZE,,,,,,,,
2270442,,110617,"(3 pack) BIC Pocket Lighter, Special Edition Flick My BIC Collection, Assorted Lighter Designs, 2 Pack",BiC Lighter,REVIEW,True,0.247685,0.025192,0.613985,0,False,,0.92,3,2,4,0,0.247685,106106,0.0277,0.219985,1,3,2,True,False,SAME,-1.0,MATCH,110617,NARROW_DECISION_BAND,109477,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,QUANTITY,CLEAR
2205624,,106882,"Post-it Super Sticky Notes, 3 in x 3 in, Bright Pink, 1 Pad","Post-it Notes, Super Sticky",REVIEW,True,0.215327,0.025192,0.586244,0,False,,0.92,2,2,3,0,0.215327,108070,0.215327,0.0,1,3,0,True,False,SAME,-1.0,MATCH,106882,NARROW_DECISION_BAND,109532,True,,,UNCERTAIN,,V17_STRUCTURED_EVIDENCE,0,NONE,VARIANT,INSUFFICIENT
2205628,,112751,"Five Star Spiral Notebook, 2 Subject, College Ruled, 6"" x 9.5"", Amethyst Purple","Five Star Notebook, College Ruled, 5 Subject",REVIEW,True,0.302539,0.025192,0.655992,0,False,,0.92,2,2,4,0,0.302539,114778,0.125643,0.176896,1,3,0,True,False,SAME,-1.0,MATCH,112751,V17_FINAL_IDENTITY_CATALOG_REVIEW,109534,False,V17_COLLISION_NATIONAL_SKU_IDENTITY,,,,,,,,
2270554,,111659,"Cleanlogic Mesh Bath Sponge 40 G, Assorted Colors, 1 Ea, 3 Pack",Cleanlogic Mesh Bath Sponge,REVIEW,True,0.247685,0.025192,0.613985,0,False,,0.92,3,2,4,0,0.247685,111656,0.0277,0.219985,1,3,2,True,False,SAME,-1.0,MATCH,111659,NARROW_DECISION_BAND,109567,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,QUANTITY,CLEAR
2200152,,102607,Lily's - Extra Dark Chocolate Bar 70% Cocoa Salted Almond - 2.8 oz.,"Lily's Bar, Sea Salt, Extra Dark Chocolate Style",REVIEW,True,0.200661,0.025192,0.572678,0,False,,0.613333,3,6,8,0,0.200661,105541,0,0.200661,3,3,0,True,False,SAME,1.0,MATCH,102607,NARROW_DECISION_BAND,109810,True,,,MATCH,,V17_STRUCTURED_EVIDENCE,1,SAME_BRAND_PRODUCT,NONE,PROBABLE
2207999,,1719997,Nexxus Therappe Shampoo Ultimate Moisture 13.5 oz,"Nexxus Therappe Shampoo, Ultimate Moisture",REVIEW,True,0.650606,0.025192,0.877928,0,False,,1.0,3,3,6,0,0.650606,949317,0.496403,0.154203,1,3,0,True,False,SAME,-1.0,MATCH,1719997,V17_FINAL_IDENTITY_CATALOG_REVIEW,109825,False,B_METADATA_OZ_SIZE,,,,,,,,
2207989,,2685590,Starface Hydro-Star® Clear Pimple Patches - 32 Count,Starface Hydro-Star Black Pimple Patches,REVIEW,True,0.117391,0.070334,0.475917,0.129273,False,,0.69,1,3,4,1,0.111955,949019,0,0.111955,3,3,1,False,False,UNKNOWN,1.0,MATCH,2685590,NARROW_DECISION_BAND,109829,False,,,,,,,,,
2208047,,107495,"Pantene Gold Series Shampoo, Sulfate-Free with Argan Oil for Curly, Coily Hair, 8.5 fl oz","Pantene Gold Series Moisture Boost Conditioner Infused with Argan Oil for Curly, Coily Hair",REVIEW,True,0.241777,0.025192,0.609116,0,False,,0.644,3,4,8,0,0.241777,107496,0,0.241777,1,3,0,True,False,SAME,0.9,MATCH,107495,NARROW_DECISION_BAND,109849,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,ROLE,CLEAR
2774617,,1087778,Crown Maple Organic 100% Pure Dark Color Robust Taste Maple Syrup 375ML,"Red's Best Maple Syrup, 100% Pure, Dark Robust",REVIEW,True,0.135442,0.025192,0.500853,0,False,,0.92,1,2,2,0,0.135442,97105,0.00902,0.126422,1,3,0,False,False,UNKNOWN,0.45,MATCH,1087778,NARROW_DECISION_BAND,109872,False,,,,,,,,,
2380600,,112202,"Colgate Max Fresh Gel Formula Toothpaste, Charcoal Mint Flavor, 6 oz",Colgate MaxFresh Charcoal Mint Toothpaste,REVIEW,True,0.233009,0.025192,0.601738,0,False,,0.69,2,4,5,0,0.233009,111946,0,0.233009,1,3,1,True,False,SAME,0.45,MATCH,112202,NARROW_DECISION_BAND,109887,False,,,,,,,,,
2380723,,93385,"Great Value Neapolitan Ice Cream, 1.12 Gallons",Wegmans Neapolitan Ice Cream,REVIEW,True,0.117761,0.025192,0.47646,0,False,,0.92,1,2,3,0,0.117761,94631,0.012786,0.104975,1,3,0,False,True,PRIVATE,-1.0,MATCH,93385,NARROW_DECISION_BAND,109927,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,QUANTITY,CLEAR
2208129,,113931,"Garnier Olia Oil Powered Permanent Hair Color, 3.0 Darkest Brown",Garnier Olia Oil Powered Ammonia Free Permanent Hair Color 4.0 Dark Brown,REVIEW,True,0.177589,0.025192,0.549737,0,False,,0.805,2,2,4,0,0.177589,113896,0.177589,0.0,1,3,1,True,False,SAME,-1.0,MATCH,113931,NARROW_DECISION_BAND,109952,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,FLAVOR_SCENT_SHADE,CLEAR
2775078,,101696,Quaker Lightly Salted Gluten Free Large Rice Cakes - 4.47oz,Quaker Lightly Salted Rice Cakes,REVIEW,True,0.648955,0.025192,0.876823,0,False,,0.92,2,4,6,0,0.648955,97649,0,0.648955,1,3,0,True,False,SAME,1.0,MATCH,101696,V17_FINAL_IDENTITY_CATALOG_REVIEW,109965,False,V17_COLLISION_NATIONAL_SKU_IDENTITY,,,,,,,,
2208394,,109252,"Neutrogena Hydro Boost Hydrating Lip Oil, Light Pink, .2 fl. oz","Neutrogena Hydro Boost Gel Cleanser, Hydrating",REVIEW,True,0.107364,0.025192,0.460595,0,False,,0.552,3,4,6,0,0.107364,111442,0,0.107364,1,3,3,True,False,SAME,1.0,MATCH,109252,NARROW_DECISION_BAND,110023,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,ROLE,CLEAR
2208613,,2685473,"e.l.f. Camo Liquid Bronzer & Contour, 1 Fair, 0.13 fl oz",E.L.F. 2 Fair / Light Camo Liquid Bronzer & Contour,REVIEW,True,0.458626,0.025192,0.757956,0,False,,0.766667,2,5,6,0,0.458626,1089667,0,0.458626,2,3,1,False,False,UNKNOWN,1.0,MATCH,2685473,NARROW_DECISION_BAND,110068,False,,,,,,,,,
2208672,,115714,"COVERGIRL + OLAY Simply Ageless Instant Wrinkle-Defying Foundation with SPF 28, Natural Beige, 0.44 oz","CoverGirl Simply Ageless Instant Wrinkle Defying, Natural Beige 240, Broad Spectrum SPF 28",REVIEW,True,0.223861,0.025192,0.593831,0,False,,0.613333,3,4,8,0,0.223861,113269,0,0.223861,1,3,0,True,False,SAME,0.45,MATCH,115714,NARROW_DECISION_BAND,110072,False,,,,,,,,,
2209042,,107425,"COVERGIRL TruNaked Eyeshadow Palette, 805 Nudes, 0.23 oz","CoverGirl Eyeshadow Palette, Trunaked Smoky",REVIEW,True,0.228455,0.025192,0.597829,0,False,,0.69,3,4,6,0,0.228455,106467,0.228455,0.0,1,3,0,True,False,SAME,1.0,MATCH,107425,NARROW_DECISION_BAND,110101,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,FLAVOR_SCENT_SHADE,CLEAR
2209368,,115300,Hot Wheels Monster Trucks Sharks vs. Dinos Dragon Destruction Playset & 2 Toy Trucks,"Hot Wheels Toy, Monster Trucks",REVIEW,True,0.302539,0.025192,0.655992,0,False,,0.92,2,2,4,0,0.302539,2019950,0,0.302539,1,3,0,True,False,SAME,-1.0,MATCH,115300,V17_FINAL_IDENTITY_CATALOG_REVIEW,110293,False,V17_COLLISION_NATIONAL_SKU_IDENTITY,,,,,,,,
1918874,,954109,"Snacks Glazed Honey Buns, 24 oz, 8 Count",Katz Gluten Free Honey Buns,REVIEW,True,0.160779,0.195545,0.531507,0.269743,False,,0.92,2,2,3,1,0.132682,953947,0.132682,0.0,1,3,0,False,False,UNKNOWN,-1.0,MATCH,954109,NARROW_DECISION_BAND,110609,False,,,,,,,,,
2206085,,115300,Hot Wheels Monster Trucks Die-Cast 1:64 Scale Toy Truck that Glows in the Dark (Styles May Vary),"Hot Wheels Toy, Monster Trucks",REVIEW,True,0.302539,0.025192,0.655992,0,False,,0.92,2,2,4,0,0.302539,1866133,0.012676,0.289864,1,3,0,True,False,SAME,-1.0,MATCH,115300,V17_FINAL_IDENTITY_CATALOG_REVIEW,110660,False,V17_COLLISION_NATIONAL_SKU_IDENTITY,,,,,,,,
2088529,,98867,"Rice Krispies Treats Homestyle Original Chewy Marshmallow Snack Bars, Kids Snacks, 4.06 lb, 36 Count","Rice Krispies Treats Marshmallow Snack Bars, Original",REVIEW,True,0.247685,0.195545,0.613985,0.269743,False,,0.92,3,2,4,1,0.204401,1087625,0.008778,0.195623,1,3,0,True,False,SAME,-1.0,MATCH,98867,RECALL_RESCUE_REVIEW,110698,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,QUANTITY,CLEAR
1915240,,952288,"Trident Bubblegum Sugar Free Gum, 18 pieces","Trident Gum, Sugar Free, Bubblegum, 3 Packs",REVIEW,True,0.143116,0.025192,0.510606,0,False,,0.736,3,2,5,0,0.143116,952262,0.113042,0.030074,1,3,1,True,False,SAME,-1.0,MATCH,952288,NARROW_DECISION_BAND,110874,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,QUANTITY,CLEAR
2057555,,950203,"Boiron Cyclease PMS Tablets, Homeopathic Medicine for PMS Symptoms, Bloating, Aches, Mood Changes, 60 Meltaway Tablets","Boiron Homeopathic Medicine, Unflavored, Meltaway Tablets",REVIEW,True,0.233909,0.025192,0.602504,0,False,,0.736,3,3,5,0,0.233909,108818,0.047915,0.185994,1,3,0,True,False,SAME,-1.0,MATCH,950203,NARROW_DECISION_BAND,110916,True,,,UNCERTAIN,,V17_STRUCTURED_EVIDENCE,0,NONE,MODEL,INSUFFICIENT
2214409,,112182,(2 pack) REACH Ultraclean Access Flosser Dental Flosser Starter Kit,Reach Ultraclean Flosser,REVIEW,True,0.247685,0.025192,0.613985,0,False,,0.92,3,2,4,0,0.247685,111391,0.013263,0.234422,1,3,2,True,False,SAME,-1.0,MATCH,112182,NARROW_DECISION_BAND,110969,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,QUANTITY,CLEAR
2208081,,106473,"Nexxus Humectress Conditioner for Dry Hair for Ultimate Moisture, 16.5 fl oz",Nexxus Humectress Moisture Conditioner Proteinfusion Hair Care,REVIEW,True,0.151991,0.025192,0.521357,0,False,,0.613333,3,4,6,0,0.151991,1719996,0,0.151991,3,3,1,True,False,SAME,1.0,MATCH,106473,NARROW_DECISION_BAND,110970,True,ATTRIBUTE_ASYMMETRY:absorbency,,MATCH,,V17_STRUCTURED_EVIDENCE,1,SAME_BRAND_PRODUCT,NONE,PROBABLE
2216867,,951288,"Aussie Miracle Curls Leave-in Detangling Milk, for Curly Hair Types Paraben Free, 6.7 oz","Aussie Miracle Curls Shampoo for Curly Hair with Coconut Oil, Paraben Free",REVIEW,True,0.140112,0.025192,0.506842,0,False,,0.613333,2,3,5,0,0.140112,110649,0.062351,0.077761,1,3,2,True,False,SAME,-1.0,MATCH,951288,NARROW_DECISION_BAND,110982,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,ROLE,CLEAR
2110406,,950203,"Boiron Cyclease Menopause Tablets, Homeopathic Medicine for Menopause Relief, Hot Flashes, Night Sweats, Mood Changes, 60 Meltaway Tablets","Boiron Homeopathic Medicine, Unflavored, Meltaway Tablets",REVIEW,True,0.233909,0.025192,0.602504,0,False,,0.736,3,3,5,0,0.233909,2048709,0.080077,0.153833,1,3,0,True,False,SAME,-1.0,MATCH,950203,NARROW_DECISION_BAND,110985,True,,,UNCERTAIN,,V17_STRUCTURED_EVIDENCE,0,NONE,MODEL,INSUFFICIENT
2216923,,2129113,Gorilla Glue Super Glue 20g Bonus Bottle,"Gorilla Glue, Original",REVIEW,True,0.468375,0.025192,0.763928,0,False,,0.92,2,3,4,0,0.468375,1892989,0,0.468375,3,3,2,True,False,SAME,-1.0,MATCH,2129113,NARROW_DECISION_BAND,111008,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,OTHER,CLEAR
2216990,,2129113,"Gorilla Glue Mounting Putty 84 Pre-Cut Squares, 2 Ounces","Gorilla Glue, Original",REVIEW,True,0.468375,0.025192,0.763928,0,False,,0.92,2,3,4,0,0.468375,106567,0.468375,0.0,1,3,1,True,False,SAME,-1.0,MATCH,2129113,NARROW_DECISION_BAND,111026,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,ROLE,CLEAR
2208634,,950377,"Revlon ColorStay Liquid Foundation Makeup, Matte Finish, Combination/Oily Skin, SPF 15, 220 Natural Beige, 1 fl oz","Revlon ColorStay Makeup, Combination/Oily, Natural Beige 220, Broad Spectrum SPF 15",REVIEW,True,0.40315,0.025192,0.723456,0,False,,0.715556,3,5,9,0,0.40315,,0.0,0.40315,2,1,1,True,False,SAME,1.0,MATCH,950377,V17_FINAL_IDENTITY_CATALOG_REVIEW,111035,True,V17_NATIONAL_FOUNDATION_VARIANT_UNRESOLVED,,MATCH,,V17_STRUCTURED_EVIDENCE,1,SAME_BRAND_PRODUCT,NONE,CLEAR
2380813,,91058,"Three Pears California Pinot Grigio White Wine, 12.8% ABV, 750 ml",Mezzacorona Pinot Grigio,REVIEW,True,0.169616,0.025192,0.54127,0,False,,0.613333,2,4,5,0,0.169616,89830,0,0.169616,3,3,1,False,False,UNKNOWN,1.0,MATCH,91058,NARROW_DECISION_BAND,111037,False,,,,,,,,,
2753914,,91372,"Pepperidge Farm Farmhouse 100% Whole Wheat Bread, 24 oz Loaf",Pepperidge Farm Farmhouse Bread,REVIEW,True,0.468375,0.025192,0.763928,0,False,,0.92,2,3,4,0,0.468375,91378,0.325749,0.142626,1,3,0,True,False,SAME,0.45,MATCH,91372,NARROW_DECISION_BAND,111266,False,,,,,,,,,
2391978,,949275,"Bounty Essentials Select-A-Size Paper Towels, 6 Double Rolls, White, 108 Sheets Per Roll",Bounty Paper Towels Select-A-Size,REVIEW,True,0.333747,0.025192,0.67792,0,False,,0.92,3,2,5,0,0.333747,,0.0,0.333747,1,1,0,True,False,SAME,-1.0,MATCH,949275,V17_FINAL_IDENTITY_CATALOG_REVIEW,111298,True,V17_COLLISION_ROLL_COUNT,ONE_SIDED_EXPLICIT_COUNT,MATCH,,V17_STRUCTURED_EVIDENCE,1,SAME_BRAND_PRODUCT,NONE,PROBABLE
2753933,,952000,"Folgers Black Silk Dark Roast Coffee, 72 Keurig K-Cup Pods","Folgers Coffee, Dark, Black Silk, K-Cup Pods",REVIEW,True,0.545857,0.025192,0.811244,0,False,,0.92,3,2,7,0,0.545857,952016,0.191511,0.354346,1,3,0,True,False,SAME,-1.0,MATCH,952000,V17_FINAL_POLISH_REVIEW,111327,False,POLISH_COUNT_MISMATCH_72_VS_10,,,,,,,,
2216063,,2139837,"Tweezerman Baby Manicure Kit, 4 in 1 Green Baby Nailcare Set Includes Nail Clipper, File, Brush and Scissor",Tweezerman Manicure Kit,REVIEW,True,0.442926,0.025192,0.748295,0,False,,0.92,3,3,5,0,0.442926,,0.0,0.442926,1,1,2,True,False,SAME,-1.0,MATCH,2139837,V17_FINAL_IDENTITY_CATALOG_REVIEW,111411,True,V17_NATIONAL_LIFE_STAGE_UNRESOLVED,"ATTRIBUTE_ASYMMETRY:product_line,shade",MATCH,,V17_STRUCTURED_EVIDENCE,1,SAME_BRAND_PRODUCT,NONE,PROBABLE
2775125,,1089019,"Fatboy Junior Premium Vanilla Ice Cream Sandwiches, 2.75 fl oz, 18 Count","FatBoy Ice Cream Sandwiches, Premium Vanilla",REVIEW,True,0.541417,0.195545,0.808518,0.269743,False,,0.92,2,5,6,1,0.446802,1089016,0.112708,0.334094,1,3,0,True,False,SAME,-1.0,MATCH,1089019,RECALL_RESCUE_REVIEW,111431,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,QUANTITY,CLEAR
2217988,,1091173,Melissa & Doug On the Go Water Wow!,"Melissa & Doug Water Wow! Water-Reveal Pad, Alphabet, On the Go",REVIEW,True,0.247685,0.025192,0.613985,0,False,,0.92,3,2,4,0,0.247685,950123,0.247685,0.0,1,3,0,True,False,SAME,-1.0,MATCH,1091173,NARROW_DECISION_BAND,111608,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,VARIANT,CLEAR
2200897,,113164,Dr. Bronner's Organic Sugar Soap  Lemongrass Lime  24 oz,Dr. Bronner's Organic Sugar Soap - Lemongrass Lime,REVIEW,True,0.671825,0.025192,0.892361,0,False,,1.0,3,4,6,0,0.671825,113021,0.180339,0.491486,1,3,0,True,False,SAME,-1.0,MATCH,113164,V17_FINAL_IDENTITY_CATALOG_REVIEW,111653,False,B_METADATA_OZ_SIZE,,,,,,,,
2218880,,110829,"Aussie Miracle Repairer Conditioner with Aloe for All Hair Types, 26.2 fl oz",Aussie Miracle Volume Hair Conditioner,REVIEW,True,0.228455,0.025192,0.597829,0,False,,0.69,3,4,6,0,0.228455,115202,0,0.228455,2,3,0,True,False,SAME,1.0,MATCH,110829,NARROW_DECISION_BAND,111763,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,VARIANT,CLEAR
2386722,,951682,"Manischewitz Cello Split Pea Soup Mix, 6 oz","Manischewitz Soup Mix, Split Pea with Barley",REVIEW,True,0.347947,0.025192,0.687549,0,False,,0.736,3,4,7,0,0.347947,103904,0.347947,0.0,1,3,0,True,False,SAME,1.0,MATCH,951682,NARROW_DECISION_BAND,111922,True,,,UNCERTAIN,,V17_STRUCTURED_EVIDENCE,0,NONE,VARIANT,INSUFFICIENT
1927431,,95451,"Heinz Tomato Ketchup, 2 ct Pack, 50.5 oz Bottles",Heinz Tomato Ketchup,REVIEW,True,0.339106,0.195545,0.681577,0.269743,False,,0.92,3,2,5,1,0.279846,95596,0.279846,0.0,1,3,0,True,False,SAME,-1.0,MATCH,95451,NARROW_DECISION_BAND,111982,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,QUANTITY,CLEAR
2105409,,2685826,"Tyson White Premium Chunk Chicken Breast, 12.5 oz Can (2 Pack)","Swanson Chicken Breast, White, Premium Chunk, 2 Pack",REVIEW,True,0.398394,0.025192,0.720439,0,False,,0.736,2,3,9,0,0.398394,103858,0,0.398394,2,3,0,False,False,UNKNOWN,1.0,MATCH,2685826,NARROW_DECISION_BAND,112005,False,,,,,,,,,
2674640,,100416,"Pedigree Dry Dog Food for Adult Small Dogs, Grilled Steak and Vegetable Flavor, 14 lb. Bag","Pedigree Adult Roasted Chicken, Rice & Vegetable Flavor Food for Dogs",REVIEW,True,0.160858,0.025192,0.531596,0,False,,0.575,2,6,7,0,0.160858,100419,0,0.160858,2,3,2,True,False,SAME,1.0,MATCH,100416,NARROW_DECISION_BAND,112098,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,FLAVOR_SCENT_SHADE,CLEAR
2383243,,103199,"Mezzetta Feta Cheese Stuffed Olives, 9.75 oz","Mezzetta Olives, Garlic Stuffed",REVIEW,True,0.16484,0.025192,0.536045,0,False,,0.613333,3,4,7,0,0.16484,101631,0.16484,0.0,2,3,1,True,False,SAME,0.9,MATCH,103199,NARROW_DECISION_BAND,112120,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,OTHER,CLEAR
2774807,,1088757,"LALA Strawberry Banana Yogurt Smoothie Drink, 7 Fl. Oz., 4 Count",Wegmans Strawberry Banana Smoothie,REVIEW,True,0.245903,0.195545,0.612525,0.269743,False,,0.92,2,2,4,1,0.20293,92847,0.114969,0.087961,1,3,0,False,False,UNKNOWN,-1.0,MATCH,1088757,NARROW_DECISION_BAND,112128,False,,,,,,,,,
2772173,,103456,"La Preferida Refried Beans, 16 oz, Can",La Preferida Refried Beans,REVIEW,True,0.562677,0.025192,0.821616,0,False,,0.92,2,4,5,0,0.562677,103438,0.145926,0.416751,1,3,0,True,False,SAME,1.0,MATCH,103456,V17_FINAL_IDENTITY_CATALOG_REVIEW,112140,False,V17_NATIONAL_FAT_STATUS_UNRESOLVED,,,,,,,,
2772176,,103907,Flavortown O.G. Buffalo Wing Sauce 13.1 oz,"Jake's Grillin Wing Sauce, Buffalo",REVIEW,True,0.332865,0.025192,0.677315,0,False,,0.92,2,2,4,0,0.332865,98391,0.200194,0.13267,3,3,0,False,False,UNKNOWN,0.45,MATCH,103907,NARROW_DECISION_BAND,112143,False,,,,,,,,,
2678687,,104476,"Better Than Bouillon Premium Ham Base, Made with Seasoned Ham, Blendable Base for Added Flavor, 38 Servings Per Jar, 8-Ounce Jar (Pack of 1)","Better Than Bouillon Vegetable Base, Seasoned, Premium",REVIEW,True,0.111536,0.025192,0.467116,0,False,,0.613333,2,3,4,0,0.111536,95655,0.047408,0.064128,1,3,1,True,False,SAME,-1.0,MATCH,104476,NARROW_DECISION_BAND,112179,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,VARIANT,CLEAR
2386454,,950688,"A And D Diaper Rash And Skin Protectant Original Ointment, 4 Oz",A+D Prevent & Heal Diaper Rash Ointment & Skin Protectant,REVIEW,True,0.241141,0.025192,0.608587,0,False,,0.766667,2,3,4,0,0.241141,108797,0.107648,0.133492,2,3,1,False,False,UNKNOWN,1.0,MATCH,950688,NARROW_DECISION_BAND,112202,False,,,,,,,,,
2386552,,952451,"Streits Passover Whole Wheat Matzo, 16 oz","Streit's Matzos, Passover Whole Wheat",REVIEW,True,0.334568,0.025192,0.678482,0,False,,0.69,3,4,8,0,0.334568,,0.0,0.334568,2,1,0,True,False,SAME,1.0,MATCH,952451,V17_FINAL_IDENTITY_CATALOG_REVIEW,112206,True,B_METADATA_SIZE,,MATCH,,V17_STRUCTURED_EVIDENCE,1,SAME_BRAND_PRODUCT,NONE,PROBABLE
2748346,,91711,"Great Value Cookie Kraken Ice Cream, 1 Pint","Wegmans Heavy Cream, Pint",REVIEW,True,0.111915,0.025192,0.467698,0,False,,0.613333,1,4,5,0,0.111915,95391,0.032998,0.078917,3,3,1,False,True,PRIVATE,1.0,MATCH,91711,NARROW_DECISION_BAND,112212,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,FLAVOR_SCENT_SHADE,CLEAR
2064605,,111177,Seventh Generation Liquid Laundry Detergent Biodegradable Lavender 100 oz,Seventh Generation Lavender Liquid Laundry Detergent,REVIEW,True,0.652158,0.025192,0.878969,0,False,,0.92,3,5,7,0,0.652158,2685636,0.249736,0.402422,1,3,0,True,False,SAME,-1.0,MATCH,111177,V17_FINAL_IDENTITY_CATALOG_REVIEW,112216,False,B_METADATA_OZ_SIZE,,,,,,,,
2195109,,115266,"Dr. Bronner's Magic Soap - Rose - Pure-Castile Liquid Soap - 16 oz - for face, body wash, hands",Dr. Bronner's 18-in-1 Pure-Castile Rose Magic Soap,REVIEW,True,0.358271,0.025192,0.694434,0,False,,0.736,3,5,7,0,0.358271,112826,0.042281,0.31599,1,3,2,True,False,SAME,-1.0,MATCH,115266,NARROW_DECISION_BAND,112262,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,QUANTITY,CLEAR
2195022,,112224,"Suave Men Refreshing 2-in-1 Body & Face Wash with Glycerin & Vitamin E, 30 FL OZ","Suave Men Body Wash, Refreshing Splash",REVIEW,True,0.228198,0.025192,0.597607,0,False,,0.736,3,3,5,0,0.228198,109413,0,0.228198,1,3,1,True,False,SAME,-1.0,MATCH,112224,NARROW_DECISION_BAND,112271,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,QUANTITY,CLEAR
2067094,,104857,"Great Value Whole Wheat 8"" Flour Tortillas, 10 Count",Wegmans Whole Wheat Flour,REVIEW,True,0.197481,0.025192,0.56964,0,False,,0.92,2,1,5,0,0.197481,102598,0.061359,0.136123,1,3,0,False,True,PRIVATE,-1.0,MATCH,104857,NARROW_DECISION_BAND,112276,True,,,NON_MATCH,,V17_STRUCTURED_EVIDENCE,0,NONE,OTHER,CLEAR
